fare_id,origin_stop_id,destination_stop_id,origin_station_name,destination_station_name,origin_chart_label,destination_chart_label,token_fare,discounted_fare,currency,agency_id,effective_date,source_id
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_MEENAMBAKKAM,METRO_OTA_NANGANALLUR_ROAD,METRO_MEENAMBAKKAM,OTA-Nanganallur Road,Meenambakkam,NANGANALLUR ROAD,MEENAMBAKKAM,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_OTA_NANGANALLUR_ROAD,METRO_OTA_NANGANALLUR_ROAD,METRO_OTA_NANGANALLUR_ROAD,OTA-Nanganallur Road,OTA-Nanganallur Road,NANGANALLUR ROAD,NANGANALLUR ROAD,0.0,0.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_ARIGNAR_ANNA_ALANDUR,METRO_OTA_NANGANALLUR_ROAD,METRO_ARIGNAR_ANNA_ALANDUR,OTA-Nanganallur Road,Arignar Anna Alandur Metro,NANGANALLUR ROAD,ARIGNAR ANNA ALANDUR METRO,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_GUINDY,METRO_OTA_NANGANALLUR_ROAD,METRO_GUINDY,OTA-Nanganallur Road,Guindy,NANGANALLUR ROAD,GUINDY,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_LITTLE_MOUNT,METRO_OTA_NANGANALLUR_ROAD,METRO_LITTLE_MOUNT,OTA-Nanganallur Road,Little Mount,NANGANALLUR ROAD,LITTLE MOUNT,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_SAIDAPET,METRO_OTA_NANGANALLUR_ROAD,METRO_SAIDAPET,OTA-Nanganallur Road,Saidapet Metro,NANGANALLUR ROAD,SAIDAPET,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_NANDANAM,METRO_OTA_NANGANALLUR_ROAD,METRO_NANDANAM,OTA-Nanganallur Road,Nandanam,NANGANALLUR ROAD,NANDANAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_TEYNAMPET,METRO_OTA_NANGANALLUR_ROAD,METRO_TEYNAMPET,OTA-Nanganallur Road,Teynampet,NANGANALLUR ROAD,TEYNAMPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_AG___8211__DMS,METRO_OTA_NANGANALLUR_ROAD,METRO_AG___8211__DMS,OTA-Nanganallur Road,AG – DMS,NANGANALLUR ROAD,AG-DMS,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_THOUSAND_LIGHTS,METRO_OTA_NANGANALLUR_ROAD,METRO_THOUSAND_LIGHTS,OTA-Nanganallur Road,Thousand Lights,NANGANALLUR ROAD,THOUSAND LIGHTS,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_LIC,METRO_OTA_NANGANALLUR_ROAD,METRO_LIC,OTA-Nanganallur Road,LIC,NANGANALLUR ROAD,LIC,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_GOVERNMENT_ESTATE,METRO_OTA_NANGANALLUR_ROAD,METRO_GOVERNMENT_ESTATE,OTA-Nanganallur Road,Government Estate,NANGANALLUR ROAD,GOVERNMENT ESTATE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,METRO_OTA_NANGANALLUR_ROAD,METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,OTA-Nanganallur Road,Puratchi Thalaivar Dr. M.G.Ramachandran Central Metro,NANGANALLUR ROAD,PURATCHI THALAIVAR DR.M.G.RAMACHANDRAN CENTRAL METRO,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_HIGHCOURT,METRO_OTA_NANGANALLUR_ROAD,METRO_HIGHCOURT,OTA-Nanganallur Road,Highcourt,NANGANALLUR ROAD,HIGH COURT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_MANNADI,METRO_OTA_NANGANALLUR_ROAD,METRO_MANNADI,OTA-Nanganallur Road,Mannadi,NANGANALLUR ROAD,MANNADI,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_WASHERMENPET,METRO_OTA_NANGANALLUR_ROAD,METRO_WASHERMENPET,OTA-Nanganallur Road,Washermenpet,NANGANALLUR ROAD,WASHERMENPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_SIR_THIYAGARAYA_COLLEGE,METRO_OTA_NANGANALLUR_ROAD,METRO_SIR_THIYAGARAYA_COLLEGE,OTA-Nanganallur Road,Sir Theagaraya College,NANGANALLUR ROAD,THYAGARAYA COLLEGE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_TONDIARPET,METRO_OTA_NANGANALLUR_ROAD,METRO_TONDIARPET,OTA-Nanganallur Road,Tondiarpet,NANGANALLUR ROAD,TONDIARPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_NEW_WASHERMENPET,METRO_OTA_NANGANALLUR_ROAD,METRO_NEW_WASHERMENPET,OTA-Nanganallur Road,New Washermenpet,NANGANALLUR ROAD,NEW WASHERMENPET,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_TOLLGATE,METRO_OTA_NANGANALLUR_ROAD,METRO_TOLLGATE,OTA-Nanganallur Road,Tollgate,NANGANALLUR ROAD,TOLL GATE,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_KALADIPET,METRO_OTA_NANGANALLUR_ROAD,METRO_KALADIPET,OTA-Nanganallur Road,Kaladipet,NANGANALLUR ROAD,KALADIPET,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_THIRUVOTTRIYUR_THERADI,METRO_OTA_NANGANALLUR_ROAD,METRO_THIRUVOTTRIYUR_THERADI,OTA-Nanganallur Road,Thiruvottiyur Theradi,NANGANALLUR ROAD,THIRUVOTRIYUR THEREDI,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_THIRUVOTRIYUR,METRO_OTA_NANGANALLUR_ROAD,METRO_THIRUVOTRIYUR,OTA-Nanganallur Road,Thiruvottriyur,NANGANALLUR ROAD,THIRUVOTRIYUR,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_WIMCO_NAGAR_6738,METRO_OTA_NANGANALLUR_ROAD,METRO_WIMCO_NAGAR_6738,OTA-Nanganallur Road,Wimco Nagar,NANGANALLUR ROAD,WIMCO NAGAR,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_WIMCO_NAGAR,METRO_OTA_NANGANALLUR_ROAD,METRO_WIMCO_NAGAR,OTA-Nanganallur Road,Wimco Nagar Depot,NANGANALLUR ROAD,WIMCO NAGAR DEPOT,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_EKKATTUTHANGAL,METRO_OTA_NANGANALLUR_ROAD,METRO_EKKATTUTHANGAL,OTA-Nanganallur Road,Ekkattuthangal,NANGANALLUR ROAD,EKKATTUTHANGAL,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_ASHOK_NAGAR,METRO_OTA_NANGANALLUR_ROAD,METRO_ASHOK_NAGAR,OTA-Nanganallur Road,Ashok Nagar,NANGANALLUR ROAD,ASHOK NAGAR,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_VADAPALANI,METRO_OTA_NANGANALLUR_ROAD,METRO_VADAPALANI,OTA-Nanganallur Road,Vadapalani,NANGANALLUR ROAD,VADAPALANI,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_ARUMBAKKAM,METRO_OTA_NANGANALLUR_ROAD,METRO_ARUMBAKKAM,OTA-Nanganallur Road,Arumbakkam,NANGANALLUR ROAD,ARUMBAKKAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,METRO_OTA_NANGANALLUR_ROAD,METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,OTA-Nanganallur Road,Puratchi Thalaivi Dr.J.Jayalalithaa CMBT Metro,NANGANALLUR ROAD,PURATCHI THALAIVI DR.J.JAYALALITHAA CMBT METRO,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_KOYAMBEDU,METRO_OTA_NANGANALLUR_ROAD,METRO_KOYAMBEDU,OTA-Nanganallur Road,Koyambedu,NANGANALLUR ROAD,KOYAMBEDU,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_THIRUMANGALAM,METRO_OTA_NANGANALLUR_ROAD,METRO_THIRUMANGALAM,OTA-Nanganallur Road,Thirumangalam,NANGANALLUR ROAD,THIRUMANGALAM,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_ANNA_NAGAR_TOWER,METRO_OTA_NANGANALLUR_ROAD,METRO_ANNA_NAGAR_TOWER,OTA-Nanganallur Road,Anna Nagar Tower,NANGANALLUR ROAD,ANNA NAGAR TOWER,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_ANNA_NAGAR_EAST,METRO_OTA_NANGANALLUR_ROAD,METRO_ANNA_NAGAR_EAST,OTA-Nanganallur Road,Anna Nagar East,NANGANALLUR ROAD,ANNA NAGAR EAST,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_SHENOY_NAGAR,METRO_OTA_NANGANALLUR_ROAD,METRO_SHENOY_NAGAR,OTA-Nanganallur Road,Shenoy Nagar,NANGANALLUR ROAD,SHENOY NAGAR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_PACHAIYAPPA_S_COLLEGE,METRO_OTA_NANGANALLUR_ROAD,METRO_PACHAIYAPPA_S_COLLEGE,OTA-Nanganallur Road,Pachaiyappa's College,NANGANALLUR ROAD,PACHIAPPAS COLLEGE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_KILPAUK,METRO_OTA_NANGANALLUR_ROAD,METRO_KILPAUK,OTA-Nanganallur Road,Kilpauk,NANGANALLUR ROAD,KILPAUK,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_NEHRU_PARK,METRO_OTA_NANGANALLUR_ROAD,METRO_NEHRU_PARK,OTA-Nanganallur Road,Nehru Park,NANGANALLUR ROAD,NEHRU PARK,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_EGMORE,METRO_OTA_NANGANALLUR_ROAD,METRO_EGMORE,OTA-Nanganallur Road,Egmore,NANGANALLUR ROAD,EGMORE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_OTA_NANGANALLUR_ROAD_TO_METRO_ST__THOMAS_MOUNT,METRO_OTA_NANGANALLUR_ROAD,METRO_ST__THOMAS_MOUNT,OTA-Nanganallur Road,St. Thomas Mount,NANGANALLUR ROAD,ST. THOMAS MOUNT,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_CHENNAI_INTERNATIONAL_AIRPORT,METRO_ARIGNAR_ANNA_ALANDUR,METRO_CHENNAI_INTERNATIONAL_AIRPORT,Arignar Anna Alandur Metro,Chennai International Airport,ARIGNAR ANNA ALANDUR METRO,AIRPORT,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_MEENAMBAKKAM,METRO_ARIGNAR_ANNA_ALANDUR,METRO_MEENAMBAKKAM,Arignar Anna Alandur Metro,Meenambakkam,ARIGNAR ANNA ALANDUR METRO,MEENAMBAKKAM,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_OTA_NANGANALLUR_ROAD,METRO_ARIGNAR_ANNA_ALANDUR,METRO_OTA_NANGANALLUR_ROAD,Arignar Anna Alandur Metro,OTA-Nanganallur Road,ARIGNAR ANNA ALANDUR METRO,NANGANALLUR ROAD,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_ARIGNAR_ANNA_ALANDUR,METRO_ARIGNAR_ANNA_ALANDUR,METRO_ARIGNAR_ANNA_ALANDUR,Arignar Anna Alandur Metro,Arignar Anna Alandur Metro,ARIGNAR ANNA ALANDUR METRO,ARIGNAR ANNA ALANDUR METRO,0.0,0.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_GUINDY,METRO_ARIGNAR_ANNA_ALANDUR,METRO_GUINDY,Arignar Anna Alandur Metro,Guindy,ARIGNAR ANNA ALANDUR METRO,GUINDY,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_LITTLE_MOUNT,METRO_ARIGNAR_ANNA_ALANDUR,METRO_LITTLE_MOUNT,Arignar Anna Alandur Metro,Little Mount,ARIGNAR ANNA ALANDUR METRO,LITTLE MOUNT,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_SAIDAPET,METRO_ARIGNAR_ANNA_ALANDUR,METRO_SAIDAPET,Arignar Anna Alandur Metro,Saidapet Metro,ARIGNAR ANNA ALANDUR METRO,SAIDAPET,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_NANDANAM,METRO_ARIGNAR_ANNA_ALANDUR,METRO_NANDANAM,Arignar Anna Alandur Metro,Nandanam,ARIGNAR ANNA ALANDUR METRO,NANDANAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_TEYNAMPET,METRO_ARIGNAR_ANNA_ALANDUR,METRO_TEYNAMPET,Arignar Anna Alandur Metro,Teynampet,ARIGNAR ANNA ALANDUR METRO,TEYNAMPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_AG___8211__DMS,METRO_ARIGNAR_ANNA_ALANDUR,METRO_AG___8211__DMS,Arignar Anna Alandur Metro,AG – DMS,ARIGNAR ANNA ALANDUR METRO,AG-DMS,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_THOUSAND_LIGHTS,METRO_ARIGNAR_ANNA_ALANDUR,METRO_THOUSAND_LIGHTS,Arignar Anna Alandur Metro,Thousand Lights,ARIGNAR ANNA ALANDUR METRO,THOUSAND LIGHTS,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_LIC,METRO_ARIGNAR_ANNA_ALANDUR,METRO_LIC,Arignar Anna Alandur Metro,LIC,ARIGNAR ANNA ALANDUR METRO,LIC,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_GOVERNMENT_ESTATE,METRO_ARIGNAR_ANNA_ALANDUR,METRO_GOVERNMENT_ESTATE,Arignar Anna Alandur Metro,Government Estate,ARIGNAR ANNA ALANDUR METRO,GOVERNMENT ESTATE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,METRO_ARIGNAR_ANNA_ALANDUR,METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,Arignar Anna Alandur Metro,Puratchi Thalaivar Dr. M.G.Ramachandran Central Metro,ARIGNAR ANNA ALANDUR METRO,PURATCHI THALAIVAR DR.M.G.RAMACHANDRAN CENTRAL METRO,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_HIGHCOURT,METRO_ARIGNAR_ANNA_ALANDUR,METRO_HIGHCOURT,Arignar Anna Alandur Metro,Highcourt,ARIGNAR ANNA ALANDUR METRO,HIGH COURT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_MANNADI,METRO_ARIGNAR_ANNA_ALANDUR,METRO_MANNADI,Arignar Anna Alandur Metro,Mannadi,ARIGNAR ANNA ALANDUR METRO,MANNADI,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_WASHERMENPET,METRO_ARIGNAR_ANNA_ALANDUR,METRO_WASHERMENPET,Arignar Anna Alandur Metro,Washermenpet,ARIGNAR ANNA ALANDUR METRO,WASHERMENPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_SIR_THIYAGARAYA_COLLEGE,METRO_ARIGNAR_ANNA_ALANDUR,METRO_SIR_THIYAGARAYA_COLLEGE,Arignar Anna Alandur Metro,Sir Theagaraya College,ARIGNAR ANNA ALANDUR METRO,THYAGARAYA COLLEGE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_TONDIARPET,METRO_ARIGNAR_ANNA_ALANDUR,METRO_TONDIARPET,Arignar Anna Alandur Metro,Tondiarpet,ARIGNAR ANNA ALANDUR METRO,TONDIARPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_NEW_WASHERMENPET,METRO_ARIGNAR_ANNA_ALANDUR,METRO_NEW_WASHERMENPET,Arignar Anna Alandur Metro,New Washermenpet,ARIGNAR ANNA ALANDUR METRO,NEW WASHERMENPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_TOLLGATE,METRO_ARIGNAR_ANNA_ALANDUR,METRO_TOLLGATE,Arignar Anna Alandur Metro,Tollgate,ARIGNAR ANNA ALANDUR METRO,TOLL GATE,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_KALADIPET,METRO_ARIGNAR_ANNA_ALANDUR,METRO_KALADIPET,Arignar Anna Alandur Metro,Kaladipet,ARIGNAR ANNA ALANDUR METRO,KALADIPET,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_THIRUVOTTRIYUR_THERADI,METRO_ARIGNAR_ANNA_ALANDUR,METRO_THIRUVOTTRIYUR_THERADI,Arignar Anna Alandur Metro,Thiruvottiyur Theradi,ARIGNAR ANNA ALANDUR METRO,THIRUVOTRIYUR THEREDI,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_THIRUVOTRIYUR,METRO_ARIGNAR_ANNA_ALANDUR,METRO_THIRUVOTRIYUR,Arignar Anna Alandur Metro,Thiruvottriyur,ARIGNAR ANNA ALANDUR METRO,THIRUVOTRIYUR,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_WIMCO_NAGAR_6738,METRO_ARIGNAR_ANNA_ALANDUR,METRO_WIMCO_NAGAR_6738,Arignar Anna Alandur Metro,Wimco Nagar,ARIGNAR ANNA ALANDUR METRO,WIMCO NAGAR,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_WIMCO_NAGAR,METRO_ARIGNAR_ANNA_ALANDUR,METRO_WIMCO_NAGAR,Arignar Anna Alandur Metro,Wimco Nagar Depot,ARIGNAR ANNA ALANDUR METRO,WIMCO NAGAR DEPOT,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_EKKATTUTHANGAL,METRO_ARIGNAR_ANNA_ALANDUR,METRO_EKKATTUTHANGAL,Arignar Anna Alandur Metro,Ekkattuthangal,ARIGNAR ANNA ALANDUR METRO,EKKATTUTHANGAL,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_ASHOK_NAGAR,METRO_ARIGNAR_ANNA_ALANDUR,METRO_ASHOK_NAGAR,Arignar Anna Alandur Metro,Ashok Nagar,ARIGNAR ANNA ALANDUR METRO,ASHOK NAGAR,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_VADAPALANI,METRO_ARIGNAR_ANNA_ALANDUR,METRO_VADAPALANI,Arignar Anna Alandur Metro,Vadapalani,ARIGNAR ANNA ALANDUR METRO,VADAPALANI,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_ARUMBAKKAM,METRO_ARIGNAR_ANNA_ALANDUR,METRO_ARUMBAKKAM,Arignar Anna Alandur Metro,Arumbakkam,ARIGNAR ANNA ALANDUR METRO,ARUMBAKKAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,METRO_ARIGNAR_ANNA_ALANDUR,METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,Arignar Anna Alandur Metro,Puratchi Thalaivi Dr.J.Jayalalithaa CMBT Metro,ARIGNAR ANNA ALANDUR METRO,PURATCHI THALAIVI DR.J.JAYALALITHAA CMBT METRO,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_KOYAMBEDU,METRO_ARIGNAR_ANNA_ALANDUR,METRO_KOYAMBEDU,Arignar Anna Alandur Metro,Koyambedu,ARIGNAR ANNA ALANDUR METRO,KOYAMBEDU,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_THIRUMANGALAM,METRO_ARIGNAR_ANNA_ALANDUR,METRO_THIRUMANGALAM,Arignar Anna Alandur Metro,Thirumangalam,ARIGNAR ANNA ALANDUR METRO,THIRUMANGALAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_ANNA_NAGAR_TOWER,METRO_ARIGNAR_ANNA_ALANDUR,METRO_ANNA_NAGAR_TOWER,Arignar Anna Alandur Metro,Anna Nagar Tower,ARIGNAR ANNA ALANDUR METRO,ANNA NAGAR TOWER,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_ANNA_NAGAR_EAST,METRO_ARIGNAR_ANNA_ALANDUR,METRO_ANNA_NAGAR_EAST,Arignar Anna Alandur Metro,Anna Nagar East,ARIGNAR ANNA ALANDUR METRO,ANNA NAGAR EAST,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ARIGNAR_ANNA_ALANDUR_TO_METRO_SHENOY_NAGAR,METRO_ARIGNAR_ANNA_ALANDUR,METRO_SHENOY_NAGAR,Arignar Anna Alandur Metro,Shenoy Nagar,ARIGNAR ANNA ALANDUR METRO,SHENOY NAGAR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
