normalized_id,source_id,source_record_id,raw_file_id,original_name,normalized_name,name_ta,name_hi,mode,stop_type,original_latitude,original_longitude,normalized_latitude,normalized_longitude,coordinate_plausible,inside_cma,parent_station,agency,operational_status
GTFS_STOP_9008,CHENNAI_COMMUNITY_GTFS,9008,CHENNAI_UNIFIED_GTFS_20260918,Arunachalapuram,Arunachalapuram,,,bus,bus_stop,13.00874,80.25899,13.00874,80.25899,True,True,,MTC,operational
GTFS_STOP_9009,CHENNAI_COMMUNITY_GTFS,9009,CHENNAI_UNIFIED_GTFS_20260918,Govinda Reddy Street,Govinda Reddy Street,,,bus,bus_stop,13.00889,80.14789,13.00889,80.14789,True,True,,MTC,operational
GTFS_STOP_9010,CHENNAI_COMMUNITY_GTFS,9010,CHENNAI_UNIFIED_GTFS_20260918,Govinda Reddy Street,Govinda Reddy Street,,,bus,bus_stop,13.00892,80.14793,13.00892,80.14793,True,True,,MTC,operational
GTFS_STOP_9007,CHENNAI_COMMUNITY_GTFS,9007,CHENNAI_UNIFIED_GTFS_20260918,Kovur Govt High School,Kovur Govt High School,,,bus,bus_stop,13.00844,80.12105,13.00844,80.12105,True,True,,MTC,operational
GTFS_STOP_9006,CHENNAI_COMMUNITY_GTFS,9006,CHENNAI_UNIFIED_GTFS_20260918,Kovur Govt High School,Kovur Govt High School,,,bus,bus_stop,13.00842,80.12108,13.00842,80.12108,True,True,,MTC,operational
GTFS_STOP_9005,CHENNAI_COMMUNITY_GTFS,9005,CHENNAI_UNIFIED_GTFS_20260918,Guindy Railway Station,Guindy Railway Station,,,bus,bus_stop,13.00796,80.21309,13.00796,80.21309,True,True,,MTC,operational
GTFS_STOP_9011,CHENNAI_COMMUNITY_GTFS,9011,CHENNAI_UNIFIED_GTFS_20260918,Guindy Metro Station,Guindy Metro Station,,,metro,metro_station,13.00931,80.21303,13.00931,80.21303,True,True,,CMRL,operational
GTFS_STOP_9014,CHENNAI_COMMUNITY_GTFS,9014,CHENNAI_UNIFIED_GTFS_20260918,Parangusattram,Parangusattram,,,bus,bus_stop,13.00972,79.93147,13.00972,79.93147,True,True,,MTC,operational
GTFS_STOP_9015,CHENNAI_COMMUNITY_GTFS,9015,CHENNAI_UNIFIED_GTFS_20260918,Kovur,Kovur,,,bus,bus_stop,13.00996,80.11991,13.00996,80.11991,True,True,,MTC,operational
GTFS_STOP_9016,CHENNAI_COMMUNITY_GTFS,9016,CHENNAI_UNIFIED_GTFS_20260918,Kovur,Kovur,,,bus,bus_stop,13.00999,80.12007,13.00999,80.12007,True,True,,MTC,operational
GTFS_STOP_9018,CHENNAI_COMMUNITY_GTFS,9018,CHENNAI_UNIFIED_GTFS_20260918,Kolapakkam Mgr Silai,Kolapakkam Mgr Silai,,,bus,bus_stop,13.01015,80.14918,13.01015,80.14918,True,True,,MTC,operational
GTFS_STOP_9019,CHENNAI_COMMUNITY_GTFS,9019,CHENNAI_UNIFIED_GTFS_20260918,Kovur E B Office,Kovur E B Office,,,bus,bus_stop,13.0105,80.11414,13.0105,80.11414,True,True,,MTC,operational
GTFS_STOP_9020,CHENNAI_COMMUNITY_GTFS,9020,CHENNAI_UNIFIED_GTFS_20260918,Kovur E B Office,Kovur E B Office,,,bus,bus_stop,13.01057,80.11449,13.01057,80.11449,True,True,,MTC,operational
GTFS_STOP_9021,CHENNAI_COMMUNITY_GTFS,9021,CHENNAI_UNIFIED_GTFS_20260918,Halda,Halda,,,bus,bus_stop,13.0105,80.22285,13.0105,80.22285,True,True,,MTC,operational
GTFS_STOP_9022,CHENNAI_COMMUNITY_GTFS,9022,CHENNAI_UNIFIED_GTFS_20260918,Halda,Halda,,,bus,bus_stop,13.01063,80.22262,13.01063,80.22262,True,True,,MTC,operational
GTFS_STOP_9012,CHENNAI_COMMUNITY_GTFS,9012,CHENNAI_UNIFIED_GTFS_20260918,Adyar Gandhi Nagar,Adyar Gandhi Nagar,,,bus,bus_stop,13.0067,80.25269,13.0067,80.25269,True,True,,MTC,operational
GTFS_STOP_9024,CHENNAI_COMMUNITY_GTFS,9024,CHENNAI_UNIFIED_GTFS_20260918,Swami Nagar,Swami Nagar,,,bus,bus_stop,13.01085,80.1516,13.01085,80.1516,True,True,,MTC,operational
GTFS_STOP_9025,CHENNAI_COMMUNITY_GTFS,9025,CHENNAI_UNIFIED_GTFS_20260918,Chekkady,Chekkady,,,bus,bus_stop,13.01098,80.12387,13.01098,80.12387,True,True,,MTC,operational
GTFS_STOP_9026,CHENNAI_COMMUNITY_GTFS,9026,CHENNAI_UNIFIED_GTFS_20260918,Chekkady,Chekkady,,,bus,bus_stop,13.011,80.12373,13.011,80.12373,True,True,,MTC,operational
GTFS_STOP_9027,CHENNAI_COMMUNITY_GTFS,9027,CHENNAI_UNIFIED_GTFS_20260918,Corporation Of Chennai,Corporation Of Chennai,,,bus,bus_stop,13.01135,80.16236,13.01135,80.16236,True,True,,MTC,operational
GTFS_STOP_9028,CHENNAI_COMMUNITY_GTFS,9028,CHENNAI_UNIFIED_GTFS_20260918,Corporation Of Chennai,Corporation Of Chennai,,,bus,bus_stop,13.01141,80.16236,13.01141,80.16236,True,True,,MTC,operational
GTFS_STOP_9029,CHENNAI_COMMUNITY_GTFS,9029,CHENNAI_UNIFIED_GTFS_20260918,R J C C Church,R J C C Church,,,bus,bus_stop,13.01146,80.12676,13.01146,80.12676,True,True,,MTC,operational
GTFS_STOP_9030,CHENNAI_COMMUNITY_GTFS,9030,CHENNAI_UNIFIED_GTFS_20260918,Dharma Raja Puram,Dharma Raja Puram,,,bus,bus_stop,13.01153,80.15854,13.01153,80.15854,True,True,,MTC,operational
GTFS_STOP_9031,CHENNAI_COMMUNITY_GTFS,9031,CHENNAI_UNIFIED_GTFS_20260918,R J C C Church,R J C C Church,,,bus,bus_stop,13.01152,80.12686,13.01152,80.12686,True,True,,MTC,operational
GTFS_STOP_9032,CHENNAI_COMMUNITY_GTFS,9032,CHENNAI_UNIFIED_GTFS_20260918,Dharma Raja Puram,Dharma Raja Puram,,,bus,bus_stop,13.01157,80.15854,13.01157,80.15854,True,True,,MTC,operational
GTFS_STOP_9033,CHENNAI_COMMUNITY_GTFS,9033,CHENNAI_UNIFIED_GTFS_20260918,Illakkiya Thirumanamandapam,Illakkiya Thirumanamandapam,,,bus,bus_stop,13.01161,80.1296,13.01161,80.1296,True,True,,MTC,operational
GTFS_STOP_9034,CHENNAI_COMMUNITY_GTFS,9034,CHENNAI_UNIFIED_GTFS_20260918,Illakkiya Thirumanamandapam,Illakkiya Thirumanamandapam,,,bus,bus_stop,13.01162,80.12958,13.01162,80.12958,True,True,,MTC,operational
GTFS_STOP_9035,CHENNAI_COMMUNITY_GTFS,9035,CHENNAI_UNIFIED_GTFS_20260918,Chellammal College,Chellammal College,,,bus,bus_stop,13.01169,80.21968,13.01169,80.21968,True,True,,MTC,operational
GTFS_STOP_9037,CHENNAI_COMMUNITY_GTFS,9037,CHENNAI_UNIFIED_GTFS_20260918,Manapakkam Amman Kovil,Manapakkam Amman Kovil,,,bus,bus_stop,13.01179,80.16468,13.01179,80.16468,True,True,,MTC,operational
GTFS_STOP_9038,CHENNAI_COMMUNITY_GTFS,9038,CHENNAI_UNIFIED_GTFS_20260918,Manapakkam Amman Kovil,Manapakkam Amman Kovil,,,bus,bus_stop,13.01185,80.16466,13.01185,80.16466,True,True,,MTC,operational
GTFS_STOP_9039,CHENNAI_COMMUNITY_GTFS,9039,CHENNAI_UNIFIED_GTFS_20260918,Periyapanicherry Church,Periyapanicherry Church,,,bus,bus_stop,13.01188,80.13009,13.01188,80.13009,True,True,,MTC,operational
GTFS_STOP_9040,CHENNAI_COMMUNITY_GTFS,9040,CHENNAI_UNIFIED_GTFS_20260918,Periyapanicherry Church,Periyapanicherry Church,,,bus,bus_stop,13.01194,80.13007,13.01194,80.13007,True,True,,MTC,operational
GTFS_STOP_9041,CHENNAI_COMMUNITY_GTFS,9041,CHENNAI_UNIFIED_GTFS_20260918,Sivanthangal,Sivanthangal,,,bus,bus_stop,13.01212,80.10241,13.01212,80.10241,True,True,,MTC,operational
GTFS_STOP_9042,CHENNAI_COMMUNITY_GTFS,9042,CHENNAI_UNIFIED_GTFS_20260918,Sivanthangal,Sivanthangal,,,bus,bus_stop,13.0122,80.10228,13.0122,80.10228,True,True,,MTC,operational
GTFS_STOP_9043,CHENNAI_COMMUNITY_GTFS,9043,CHENNAI_UNIFIED_GTFS_20260918,Manapakkam Sivan Kovil,Manapakkam Sivan Kovil,,,bus,bus_stop,13.01257,80.16688,13.01257,80.16688,True,True,,MTC,operational
GTFS_STOP_9044,CHENNAI_COMMUNITY_GTFS,9044,CHENNAI_UNIFIED_GTFS_20260918,Manapakkam Sivan Kovil,Manapakkam Sivan Kovil,,,bus,bus_stop,13.01262,80.16687,13.01262,80.16687,True,True,,MTC,operational
GTFS_STOP_9045,CHENNAI_COMMUNITY_GTFS,9045,CHENNAI_UNIFIED_GTFS_20260918,Bsnl Office,Bsnl Office,,,bus,bus_stop,13.01284,80.20803,13.01284,80.20803,True,True,,MTC,operational
GTFS_STOP_9046,CHENNAI_COMMUNITY_GTFS,9046,CHENNAI_UNIFIED_GTFS_20260918,Bsnl Office,Bsnl Office,,,bus,bus_stop,13.01294,80.20804,13.01294,80.20804,True,True,,MTC,operational
GTFS_STOP_9047,CHENNAI_COMMUNITY_GTFS,9047,CHENNAI_UNIFIED_GTFS_20260918,Manapakkam Girihori Nagar,Manapakkam Girihori Nagar,,,bus,bus_stop,13.01315,80.17188,13.01315,80.17188,True,True,,MTC,operational
GTFS_STOP_9048,CHENNAI_COMMUNITY_GTFS,9048,CHENNAI_UNIFIED_GTFS_20260918,Manapakkam Girihori Nagar,Manapakkam Girihori Nagar,,,bus,bus_stop,13.01323,80.17152,13.01323,80.17152,True,True,,MTC,operational
GTFS_STOP_9051,CHENNAI_COMMUNITY_GTFS,9051,CHENNAI_UNIFIED_GTFS_20260918,Manapakkam Eb Office,Manapakkam Eb Office,,,bus,bus_stop,13.01432,80.17416,13.01432,80.17416,True,True,,MTC,operational
GTFS_STOP_9052,CHENNAI_COMMUNITY_GTFS,9052,CHENNAI_UNIFIED_GTFS_20260918,Contonment Cemetery,Contonment Cemetery,,,bus,bus_stop,13.01436,80.19361,13.01436,80.19361,True,True,,MTC,operational
GTFS_STOP_9053,CHENNAI_COMMUNITY_GTFS,9053,CHENNAI_UNIFIED_GTFS_20260918,Manapakkam Eb Office,Manapakkam Eb Office,,,bus,bus_stop,13.01437,80.17425,13.01437,80.17425,True,True,,MTC,operational
GTFS_STOP_9054,CHENNAI_COMMUNITY_GTFS,9054,CHENNAI_UNIFIED_GTFS_20260918,Chikkarayapuram,Chikkarayapuram,,,bus,bus_stop,13.01454,80.09371,13.01454,80.09371,True,True,,MTC,operational
GTFS_STOP_9055,CHENNAI_COMMUNITY_GTFS,9055,CHENNAI_UNIFIED_GTFS_20260918,Cipet,Cipet,,,bus,bus_stop,13.01455,80.20484,13.01455,80.20484,True,True,,MTC,operational
GTFS_STOP_9056,CHENNAI_COMMUNITY_GTFS,9056,CHENNAI_UNIFIED_GTFS_20260918,Contonment Cemetery,Contonment Cemetery,,,bus,bus_stop,13.01457,80.19306,13.01457,80.19306,True,True,,MTC,operational
GTFS_STOP_9058,CHENNAI_COMMUNITY_GTFS,9058,CHENNAI_UNIFIED_GTFS_20260918,Chikkarayapuram,Chikkarayapuram,,,bus,bus_stop,13.01466,80.09454,13.01466,80.09454,True,True,,MTC,operational
GTFS_STOP_9059,CHENNAI_COMMUNITY_GTFS,9059,CHENNAI_UNIFIED_GTFS_20260918,Cipet,Cipet,,,bus,bus_stop,13.01471,80.20444,13.01471,80.20444,True,True,,MTC,operational
GTFS_STOP_9066,CHENNAI_COMMUNITY_GTFS,9066,CHENNAI_UNIFIED_GTFS_20260918,Namashivayapuram,Namashivayapuram,,,bus,bus_stop,13.01524,79.91616,13.01524,79.91616,True,True,,MTC,operational
GTFS_STOP_9070,CHENNAI_COMMUNITY_GTFS,9070,CHENNAI_UNIFIED_GTFS_20260918,Mannur Junction Sriperumbudur Bypass,Mannur Junction Sriperumbudur Bypass,,,bus,bus_stop,13.01546,79.92653,13.01546,79.92653,True,True,,MTC,operational
GTFS_STOP_9071,CHENNAI_COMMUNITY_GTFS,9071,CHENNAI_UNIFIED_GTFS_20260918,Gerugambakkam,Gerugambakkam,,,bus,bus_stop,13.01556,80.13667,13.01556,80.13667,True,True,,MTC,operational
GTFS_STOP_9072,CHENNAI_COMMUNITY_GTFS,9072,CHENNAI_UNIFIED_GTFS_20260918,Mannur Junction Sriperumbudur Bypass,Mannur Junction Sriperumbudur Bypass,,,bus,bus_stop,13.01561,79.92712,13.01561,79.92712,True,True,,MTC,operational
GTFS_STOP_9073,CHENNAI_COMMUNITY_GTFS,9073,CHENNAI_UNIFIED_GTFS_20260918,Sowbakkiya Nagar,Sowbakkiya Nagar,,,bus,bus_stop,13.01585,79.94748,13.01585,79.94748,True,True,,MTC,operational
GTFS_STOP_9075,CHENNAI_COMMUNITY_GTFS,9075,CHENNAI_UNIFIED_GTFS_20260918,Mannur Junction Sriperumbudur Bypass,Mannur Junction Sriperumbudur Bypass,,,bus,bus_stop,13.01587,79.92663,13.01587,79.92663,True,True,,MTC,operational
GTFS_STOP_9076,CHENNAI_COMMUNITY_GTFS,9076,CHENNAI_UNIFIED_GTFS_20260918,Sowbakkiya Nagar,Sowbakkiya Nagar,,,bus,bus_stop,13.01602,79.94752,13.01602,79.94752,True,True,,MTC,operational
GTFS_STOP_9068,CHENNAI_COMMUNITY_GTFS,9068,CHENNAI_UNIFIED_GTFS_20260918,Gerugambakkam,Gerugambakkam,,,bus,bus_stop,13.01534,80.13639,13.01534,80.13639,True,True,,MTC,operational
GTFS_STOP_9069,CHENNAI_COMMUNITY_GTFS,9069,CHENNAI_UNIFIED_GTFS_20260918,Gerugambakkam,Gerugambakkam,,,bus,bus_stop,13.01546,80.1368,13.01546,80.1368,True,True,,MTC,operational
GTFS_STOP_9067,CHENNAI_COMMUNITY_GTFS,9067,CHENNAI_UNIFIED_GTFS_20260918,Thandalam,Thandalam,,,bus,bus_stop,13.01537,80.00403,13.01537,80.00403,True,True,,MTC,operational
GTFS_STOP_9077,CHENNAI_COMMUNITY_GTFS,9077,CHENNAI_UNIFIED_GTFS_20260918,Manapakkam Kamaraj Salai,Manapakkam Kamaraj Salai,,,bus,bus_stop,13.01683,80.1765,13.01683,80.1765,True,True,,MTC,operational
GTFS_STOP_9078,CHENNAI_COMMUNITY_GTFS,9078,CHENNAI_UNIFIED_GTFS_20260918,Ulandhai,Ulandhai,,,bus,bus_stop,13.01702,79.90156,13.01702,79.90156,True,True,,MTC,operational
GTFS_STOP_9079,CHENNAI_COMMUNITY_GTFS,9079,CHENNAI_UNIFIED_GTFS_20260918,Manapakkam Kamaraj Salai,Manapakkam Kamaraj Salai,,,bus,bus_stop,13.01705,80.17533,13.01705,80.17533,True,True,,MTC,operational
GTFS_STOP_9080,CHENNAI_COMMUNITY_GTFS,9080,CHENNAI_UNIFIED_GTFS_20260918,Ulandhai,Ulandhai,,,bus,bus_stop,13.01714,79.90169,13.01714,79.90169,True,True,,MTC,operational
GTFS_STOP_9081,CHENNAI_COMMUNITY_GTFS,9081,CHENNAI_UNIFIED_GTFS_20260918,Sikkarayapuram,Sikkarayapuram,,,bus,bus_stop,13.01798,80.1028,13.01798,80.1028,True,True,,MTC,operational
GTFS_STOP_9082,CHENNAI_COMMUNITY_GTFS,9082,CHENNAI_UNIFIED_GTFS_20260918,T S R Rajalakshmi Nagar,T S R Rajalakshmi Nagar,,,bus,bus_stop,13.01801,79.9873,13.01801,79.9873,True,True,,MTC,operational
GTFS_STOP_9083,CHENNAI_COMMUNITY_GTFS,9083,CHENNAI_UNIFIED_GTFS_20260918,Sikkarayapuram,Sikkarayapuram,,,bus,bus_stop,13.01809,80.10271,13.01809,80.10271,True,True,,MTC,operational
GTFS_STOP_9084,CHENNAI_COMMUNITY_GTFS,9084,CHENNAI_UNIFIED_GTFS_20260918,T S R Rajalakshmi Nagar,T S R Rajalakshmi Nagar,,,bus,bus_stop,13.01811,79.98543,13.01811,79.98543,True,True,,MTC,operational
GTFS_STOP_9086,CHENNAI_COMMUNITY_GTFS,9086,CHENNAI_UNIFIED_GTFS_20260918,Chinna Valarpuram,Chinna Valarpuram,,,bus,bus_stop,13.01823,79.97852,13.01823,79.97852,True,True,,MTC,operational
GTFS_STOP_9087,CHENNAI_COMMUNITY_GTFS,9087,CHENNAI_UNIFIED_GTFS_20260918,Chinna Valarpuram,Chinna Valarpuram,,,bus,bus_stop,13.01831,79.97863,13.01831,79.97863,True,True,,MTC,operational
GTFS_STOP_9089,CHENNAI_COMMUNITY_GTFS,9089,CHENNAI_UNIFIED_GTFS_20260918,Mevalurkuppam Junction,Mevalurkuppam Junction,,,bus,bus_stop,13.01843,79.9956,13.01843,79.9956,True,True,,MTC,operational
GTFS_STOP_9088,CHENNAI_COMMUNITY_GTFS,9088,CHENNAI_UNIFIED_GTFS_20260918,Thandalam Koot Road,Thandalam Koot Road,,,bus,bus_stop,13.01836,80.01027,13.01836,80.01027,True,True,,MTC,operational
GTFS_STOP_9085,CHENNAI_COMMUNITY_GTFS,9085,CHENNAI_UNIFIED_GTFS_20260918,Thandalam Koot Road,Thandalam Koot Road,,,bus,bus_stop,13.01814,80.01041,13.01814,80.01041,True,True,,MTC,operational
GTFS_STOP_9097,CHENNAI_COMMUNITY_GTFS,9097,CHENNAI_UNIFIED_GTFS_20260918,Music College Annamalai Puram,Music College Annamalai Puram,,,bus,bus_stop,13.01914,80.26359,13.01914,80.26359,True,True,,MTC,operational
GTFS_STOP_9098,CHENNAI_COMMUNITY_GTFS,9098,CHENNAI_UNIFIED_GTFS_20260918,Military Hospital,Military Hospital,,,bus,bus_stop,13.01934,80.19861,13.01934,80.19861,True,True,,MTC,operational
GTFS_STOP_9099,CHENNAI_COMMUNITY_GTFS,9099,CHENNAI_UNIFIED_GTFS_20260918,Military Hospital,Military Hospital,,,bus,bus_stop,13.01921,80.19929,13.01921,80.19929,True,True,,MTC,operational
GTFS_STOP_9102,CHENNAI_COMMUNITY_GTFS,9102,CHENNAI_UNIFIED_GTFS_20260918,Ayyappa Temple,Ayyappa Temple,,,bus,bus_stop,13.01972,80.26823,13.01972,80.26823,True,True,,MTC,operational
GTFS_STOP_9103,CHENNAI_COMMUNITY_GTFS,9103,CHENNAI_UNIFIED_GTFS_20260918,Ayyappa Temple,Ayyappa Temple,,,bus,bus_stop,13.01973,80.26846,13.01973,80.26846,True,True,,MTC,operational
GTFS_STOP_9104,CHENNAI_COMMUNITY_GTFS,9104,CHENNAI_UNIFIED_GTFS_20260918,Baikadai,Baikadai,,,bus,bus_stop,13.0198,80.14303,13.0198,80.14303,True,True,,MTC,operational
GTFS_STOP_9105,CHENNAI_COMMUNITY_GTFS,9105,CHENNAI_UNIFIED_GTFS_20260918,Baikadai,Baikadai,,,bus,bus_stop,13.01984,80.14305,13.01984,80.14305,True,True,,MTC,operational
GTFS_STOP_9106,CHENNAI_COMMUNITY_GTFS,9106,CHENNAI_UNIFIED_GTFS_20260918,Muthukumaran Hospital,Muthukumaran Hospital,,,bus,bus_stop,13.01985,80.10447,13.01985,80.10447,True,True,,MTC,operational
GTFS_STOP_9107,CHENNAI_COMMUNITY_GTFS,9107,CHENNAI_UNIFIED_GTFS_20260918,Mettukadai Samathuvapuram,Mettukadai Samathuvapuram,,,bus,bus_stop,13.01993,79.89012,13.01993,79.89012,True,True,,MTC,operational
GTFS_STOP_9100,CHENNAI_COMMUNITY_GTFS,9100,CHENNAI_UNIFIED_GTFS_20260918,Saidapet Bridge,Saidapet Bridge,,,bus,bus_stop,13.01968,80.2244,13.01968,80.2244,True,True,,MTC,operational
GTFS_STOP_9101,CHENNAI_COMMUNITY_GTFS,9101,CHENNAI_UNIFIED_GTFS_20260918,Saidapet Bridge,Saidapet Bridge,,,bus,bus_stop,13.01971,80.22468,13.01971,80.22468,True,True,,MTC,operational
GTFS_STOP_9108,CHENNAI_COMMUNITY_GTFS,9108,CHENNAI_UNIFIED_GTFS_20260918,Muthukumaran Hospital,Muthukumaran Hospital,,,bus,bus_stop,13.01998,80.10438,13.01998,80.10438,True,True,,MTC,operational
GTFS_STOP_9109,CHENNAI_COMMUNITY_GTFS,9109,CHENNAI_UNIFIED_GTFS_20260918,Mettukadai Samathuvapuram,Mettukadai Samathuvapuram,,,bus,bus_stop,13.02013,79.88995,13.02013,79.88995,True,True,,MTC,operational
GTFS_STOP_9110,CHENNAI_COMMUNITY_GTFS,9110,CHENNAI_UNIFIED_GTFS_20260918,Rice Mill Mangadu,Rice Mill Mangadu,,,bus,bus_stop,13.0203,80.12993,13.0203,80.12993,True,True,,MTC,operational
GTFS_STOP_9111,CHENNAI_COMMUNITY_GTFS,9111,CHENNAI_UNIFIED_GTFS_20260918,Rice Mill Mangadu,Rice Mill Mangadu,,,bus,bus_stop,13.02041,80.13013,13.02041,80.13013,True,True,,MTC,operational
GTFS_STOP_9112,CHENNAI_COMMUNITY_GTFS,9112,CHENNAI_UNIFIED_GTFS_20260918,Murugan Kovil Mangadu,Murugan Kovil Mangadu,,,bus,bus_stop,13.02038,80.13319,13.02038,80.13319,True,True,,MTC,operational
GTFS_STOP_9113,CHENNAI_COMMUNITY_GTFS,9113,CHENNAI_UNIFIED_GTFS_20260918,Masoodhi St,Masoodhi St,,,bus,bus_stop,13.02041,80.21948,13.02041,80.21948,True,True,,MTC,operational
GTFS_STOP_9114,CHENNAI_COMMUNITY_GTFS,9114,CHENNAI_UNIFIED_GTFS_20260918,Masoodhi St,Masoodhi St,,,bus,bus_stop,13.02044,80.21945,13.02044,80.21945,True,True,,MTC,operational
GTFS_STOP_9115,CHENNAI_COMMUNITY_GTFS,9115,CHENNAI_UNIFIED_GTFS_20260918,Mowlishwarar Temple,Mowlishwarar Temple,,,bus,bus_stop,13.02044,80.13789,13.02044,80.13789,True,True,,MTC,operational
GTFS_STOP_9119,CHENNAI_COMMUNITY_GTFS,9119,CHENNAI_UNIFIED_GTFS_20260918,Mowlishwarar Temple,Mowlishwarar Temple,,,bus,bus_stop,13.02054,80.13779,13.02054,80.13779,True,True,,MTC,operational
GTFS_STOP_9118,CHENNAI_COMMUNITY_GTFS,9118,CHENNAI_UNIFIED_GTFS_20260918,Parani Puthur,Parani Puthur,,,bus,bus_stop,13.02046,80.13284,13.02046,80.13284,True,True,,MTC,operational
GTFS_STOP_9116,CHENNAI_COMMUNITY_GTFS,9116,CHENNAI_UNIFIED_GTFS_20260918,Murugan Kovil Mangadu,Murugan Kovil Mangadu,,,bus,bus_stop,13.02045,80.13302,13.02045,80.13302,True,True,,MTC,operational
GTFS_STOP_9117,CHENNAI_COMMUNITY_GTFS,9117,CHENNAI_UNIFIED_GTFS_20260918,Parani Puthur,Parani Puthur,,,bus,bus_stop,13.02046,80.13277,13.02046,80.13277,True,True,,MTC,operational
GTFS_STOP_9120,CHENNAI_COMMUNITY_GTFS,9120,CHENNAI_UNIFIED_GTFS_20260918,Bai Kadai Moulivakkam,Bai Kadai Moulivakkam,,,bus,bus_stop,13.02056,80.14403,13.02056,80.14403,True,True,,MTC,operational
GTFS_STOP_9121,CHENNAI_COMMUNITY_GTFS,9121,CHENNAI_UNIFIED_GTFS_20260918,Bai Kadai Moulivakkam,Bai Kadai Moulivakkam,,,bus,bus_stop,13.02064,80.14404,13.02064,80.14404,True,True,,MTC,operational
GTFS_STOP_9123,CHENNAI_COMMUNITY_GTFS,9123,CHENNAI_UNIFIED_GTFS_20260918,Arasamaram 1,Arasamaram 1,,,bus,bus_stop,13.02086,80.16619,13.02086,80.16619,True,True,,MTC,operational
GTFS_STOP_9124,CHENNAI_COMMUNITY_GTFS,9124,CHENNAI_UNIFIED_GTFS_20260918,Gandhipet,Gandhipet,,,bus,bus_stop,13.02092,79.88706,13.02092,79.88706,True,True,,MTC,operational
GTFS_STOP_9126,CHENNAI_COMMUNITY_GTFS,9126,CHENNAI_UNIFIED_GTFS_20260918,Paraniputhur,Paraniputhur,,,bus,bus_stop,13.02096,80.12696,13.02096,80.12696,True,True,,MTC,operational
GTFS_STOP_9127,CHENNAI_COMMUNITY_GTFS,9127,CHENNAI_UNIFIED_GTFS_20260918,Gandhipet,Gandhipet,,,bus,bus_stop,13.02105,79.88722,13.02105,79.88722,True,True,,MTC,operational
GTFS_STOP_9128,CHENNAI_COMMUNITY_GTFS,9128,CHENNAI_UNIFIED_GTFS_20260918,Mrc Nagar,Mrc Nagar,,,bus,bus_stop,13.02108,80.27014,13.02108,80.27014,True,True,,MTC,operational
GTFS_STOP_9129,CHENNAI_COMMUNITY_GTFS,9129,CHENNAI_UNIFIED_GTFS_20260918,Rani Tea Shop,Rani Tea Shop,,,bus,bus_stop,13.02115,80.1245,13.02115,80.1245,True,True,,MTC,operational
GTFS_STOP_9131,CHENNAI_COMMUNITY_GTFS,9131,CHENNAI_UNIFIED_GTFS_20260918,Valarpuram,Valarpuram,,,bus,bus_stop,13.02118,79.97328,13.02118,79.97328,True,True,,MTC,operational
GTFS_STOP_9132,CHENNAI_COMMUNITY_GTFS,9132,CHENNAI_UNIFIED_GTFS_20260918,Mannur Village,Mannur Village,,,bus,bus_stop,13.02128,79.95554,13.02128,79.95554,True,True,,MTC,operational
GTFS_STOP_9136,CHENNAI_COMMUNITY_GTFS,9136,CHENNAI_UNIFIED_GTFS_20260918,Mrc Nagar,Mrc Nagar,,,bus,bus_stop,13.02148,80.27037,13.02148,80.27037,True,True,,MTC,operational
GTFS_STOP_9137,CHENNAI_COMMUNITY_GTFS,9137,CHENNAI_UNIFIED_GTFS_20260918,Kothaval Chavadi Corner,Kothaval Chavadi Corner,,,bus,bus_stop,13.0215,80.21932,13.0215,80.21932,True,True,,MTC,operational
GTFS_STOP_9138,CHENNAI_COMMUNITY_GTFS,9138,CHENNAI_UNIFIED_GTFS_20260918,Mariyamman Kovil Mangadu,Mariyamman Kovil Mangadu,,,bus,bus_stop,13.02155,80.12332,13.02155,80.12332,True,True,,MTC,operational
GTFS_STOP_9139,CHENNAI_COMMUNITY_GTFS,9139,CHENNAI_UNIFIED_GTFS_20260918,Mariyamman Kovil Mangadu,Mariyamman Kovil Mangadu,,,bus,bus_stop,13.02163,80.12287,13.02163,80.12287,True,True,,MTC,operational
GTFS_STOP_9140,CHENNAI_COMMUNITY_GTFS,9140,CHENNAI_UNIFIED_GTFS_20260918,Miot Hospital,Miot Hospital,,,bus,bus_stop,13.02169,80.18335,13.02169,80.18335,True,True,,MTC,operational
GTFS_STOP_9141,CHENNAI_COMMUNITY_GTFS,9141,CHENNAI_UNIFIED_GTFS_20260918,Chawal Company,Chawal Company,,,bus,bus_stop,13.02173,79.9654,13.02173,79.9654,True,True,,MTC,operational
GTFS_STOP_9142,CHENNAI_COMMUNITY_GTFS,9142,CHENNAI_UNIFIED_GTFS_20260918,Kothaval Chavadi St,Kothaval Chavadi St,,,bus,bus_stop,13.02174,80.21626,13.02174,80.21626,True,True,,MTC,operational
GTFS_STOP_9143,CHENNAI_COMMUNITY_GTFS,9143,CHENNAI_UNIFIED_GTFS_20260918,Kothaval Chavadi St,Kothaval Chavadi St,,,bus,bus_stop,13.02178,80.21622,13.02178,80.21622,True,True,,MTC,operational
GTFS_STOP_9144,CHENNAI_COMMUNITY_GTFS,9144,CHENNAI_UNIFIED_GTFS_20260918,Chawal Company,Chawal Company,,,bus,bus_stop,13.02183,79.96581,13.02183,79.96581,True,True,,MTC,operational
