normalized_route_id,source_id,source_route_id,agency,route_short_name,route_long_name,mode,route_type,status
GTFS_ROUTE_19832,CHENNAI_COMMUNITY_GTFS,19832,MTC,1C CT1,Ennore Bus Depot TO Thiruvanmiyur Bus Stand,bus,3,operational
GTFS_ROUTE_18911,CHENNAI_COMMUNITY_GTFS,18911,MTC,147A,J.J.Nagar East TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_20549,CHENNAI_COMMUNITY_GTFS,20549,MTC,7M CT6,J.J.Nagar West TO Anna Nagar West,bus,3,operational
GTFS_ROUTE_11698,CHENNAI_COMMUNITY_GTFS,11698,MTC,51X,Velachery B.T TO Kilambakkam B.T,bus,3,operational
GTFS_ROUTE_11700,CHENNAI_COMMUNITY_GTFS,11700,MTC,51X,Velachery B.T TO N.G.O.Colony,bus,3,operational
GTFS_ROUTE_15109,CHENNAI_COMMUNITY_GTFS,15109,MTC,29A,Perambur B.T TO Secretariat,bus,3,operational
GTFS_ROUTE_23779,CHENNAI_COMMUNITY_GTFS,23779,MTC,147C CT4,Thyagaraya Nagar TO Ambattur O.T,bus,3,operational
GTFS_ROUTE_23780,CHENNAI_COMMUNITY_GTFS,23780,MTC,147C CT2,Ambattur O.T TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_10529,CHENNAI_COMMUNITY_GTFS,10529,MTC,104A,Tambaram West TO Avadi B.T,bus,3,operational
GTFS_ROUTE_18916,CHENNAI_COMMUNITY_GTFS,18916,MTC,29E,Thiruverkadu TO Perambur B.T,bus,3,operational
GTFS_ROUTE_17730,CHENNAI_COMMUNITY_GTFS,17730,MTC,B70Ct,Devik Eswari Nagar TO Guindy Tvk Estate,bus,3,operational
GTFS_ROUTE_13315,CHENNAI_COMMUNITY_GTFS,13315,MTC,S26,Valasaravakkam TO Ashok Nagar Metro R.S,bus,3,operational
GTFS_ROUTE_13317,CHENNAI_COMMUNITY_GTFS,13317,MTC,S26,Valasaravakkam TO Ashok Pillar,bus,3,operational
GTFS_ROUTE_13318,CHENNAI_COMMUNITY_GTFS,13318,MTC,S26,Valasaravakkam TO K.K.Nagar,bus,3,operational
GTFS_ROUTE_13371,CHENNAI_COMMUNITY_GTFS,13371,MTC,S36,D.M.S. Metro TO Nungambakkam R.S,bus,3,operational
GTFS_ROUTE_13372,CHENNAI_COMMUNITY_GTFS,13372,MTC,S36,Nungambakkam R.S TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_13373,CHENNAI_COMMUNITY_GTFS,13373,MTC,S36,Nungambakkam R.S TO D.M.S. Metro,bus,3,operational
GTFS_ROUTE_17263,CHENNAI_COMMUNITY_GTFS,17263,MTC,66,Poonamallee Terminus TO Kilambakkam Bus Terminus,bus,3,operational
GTFS_ROUTE_16268,CHENNAI_COMMUNITY_GTFS,16268,MTC,70V,M.G.R.Koyambedu TO Vadapalani,bus,3,operational
GTFS_ROUTE_13321,CHENNAI_COMMUNITY_GTFS,13321,MTC,S20,D.L.F. TO Ashok Nagar Metro R.S,bus,3,operational
GTFS_ROUTE_23783,CHENNAI_COMMUNITY_GTFS,23783,MTC,18A CT13,Kilambakkam to M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_17739,CHENNAI_COMMUNITY_GTFS,17739,MTC,570,K.K.Nagar TO M.M.B.T,bus,3,operational
GTFS_ROUTE_23784,CHENNAI_COMMUNITY_GTFS,23784,MTC,18A CT13,M.G.R.Koyambedu to Kilambakkam,bus,3,operational
GTFS_ROUTE_17431,CHENNAI_COMMUNITY_GTFS,17431,MTC,102CT,Thiruvanmiyur TO Kelambakkam,bus,3,operational
GTFS_ROUTE_17261,CHENNAI_COMMUNITY_GTFS,17261,MTC,66,Poonamallee B.T TO Tambaram West,bus,3,operational
GTFS_ROUTE_13310,CHENNAI_COMMUNITY_GTFS,13310,MTC,S19,Keelkattalai TO Kumaran Kundram,bus,3,operational
GTFS_ROUTE_13313,CHENNAI_COMMUNITY_GTFS,13313,MTC,S19,Kumaran Kundram TO Keelkattalai,bus,3,operational
GTFS_ROUTE_13254,CHENNAI_COMMUNITY_GTFS,13254,MTC,S166,Manimedu(Akashnagar) TO Iyyappanthangal,bus,3,operational
GTFS_ROUTE_19846,CHENNAI_COMMUNITY_GTFS,19846,MTC,1C,Ennore Bus Depot TO Thiruvanmiyur Bus,bus,3,operational
GTFS_ROUTE_17742,CHENNAI_COMMUNITY_GTFS,17742,MTC,570,M.M.B.T TO Siruseri I.T Park,bus,3,operational
GTFS_ROUTE_11945,CHENNAI_COMMUNITY_GTFS,11945,MTC,557M,Madurapakkam TO Redhills,bus,3,operational
GTFS_ROUTE_11952,CHENNAI_COMMUNITY_GTFS,11952,MTC,557M,Redhills TO Madurapakkam,bus,3,operational
GTFS_ROUTE_11953,CHENNAI_COMMUNITY_GTFS,11953,MTC,557M,Redhills TO Padiyanallur,bus,3,operational
GTFS_ROUTE_11955,CHENNAI_COMMUNITY_GTFS,11955,MTC,557M,Redhills TO Uthukottai,bus,3,operational
GTFS_ROUTE_11957,CHENNAI_COMMUNITY_GTFS,11957,MTC,557M,Uthukottai TO Redhills,bus,3,operational
GTFS_ROUTE_13341,CHENNAI_COMMUNITY_GTFS,13341,MTC,S45,Avadi B.T TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_13344,CHENNAI_COMMUNITY_GTFS,13344,MTC,S45,Poonamallee B.T TO Avadi B.T,bus,3,operational
GTFS_ROUTE_23787,CHENNAI_COMMUNITY_GTFS,23787,MTC,102X R4,Island ground Terminus TO Thiruvanmiyur Depot,bus,3,operational
GTFS_ROUTE_13272,CHENNAI_COMMUNITY_GTFS,13272,MTC,S145,M.G.R.Koyambedu TO Ayanavaram B.T,bus,3,operational
GTFS_ROUTE_20556,CHENNAI_COMMUNITY_GTFS,20556,MTC,7M CT,Anna Nagar West TO J.J.Nagar West,bus,3,operational
GTFS_ROUTE_13157,CHENNAI_COMMUNITY_GTFS,13157,MTC,M19B,Kannagi Nagar S.C.B TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_13162,CHENNAI_COMMUNITY_GTFS,13162,MTC,M19B,Thyagaraya Nagar TO Kannagi Nagar S.C.B,bus,3,operational
GTFS_ROUTE_15058,CHENNAI_COMMUNITY_GTFS,15058,MTC,M19B,Thyagaraya Nagar TO Adyar B.T,bus,3,operational
GTFS_ROUTE_18939,CHENNAI_COMMUNITY_GTFS,18939,MTC,147A CT,Thiyagarayanagar TO J.J.Nagar East,bus,3,operational
GTFS_ROUTE_18940,CHENNAI_COMMUNITY_GTFS,18940,MTC,147B CT,Thyagaraya Nagar TO Anna Nagar West,bus,3,operational
GTFS_ROUTE_23788,CHENNAI_COMMUNITY_GTFS,23788,MTC,57F CT20,Karanodai TO Padiyanallur Depot,bus,3,operational
GTFS_ROUTE_23790,CHENNAI_COMMUNITY_GTFS,23790,MTC,57F CT22,Karanodai Bus Stand TO  Secretariat,bus,3,operational
GTFS_ROUTE_18941,CHENNAI_COMMUNITY_GTFS,18941,MTC,147B,Thyagaraya Nagar TO J.J.Nagar West,bus,3,operational
GTFS_ROUTE_13098,CHENNAI_COMMUNITY_GTFS,13098,MTC,M1,Cement Road TO Keelkattalai,bus,3,operational
GTFS_ROUTE_18944,CHENNAI_COMMUNITY_GTFS,18944,MTC,147CCt,Thyagaraya Nagar TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_18945,CHENNAI_COMMUNITY_GTFS,18945,MTC,147V,Thyagaraya Nagar TO Venkatachalam Nagar,bus,3,operational
GTFS_ROUTE_13100,CHENNAI_COMMUNITY_GTFS,13100,MTC,M1,Keelkattalai TO Cement Road,bus,3,operational
GTFS_ROUTE_13103,CHENNAI_COMMUNITY_GTFS,13103,MTC,M1,Nanganallur TO Cement Road,bus,3,operational
GTFS_ROUTE_18947,CHENNAI_COMMUNITY_GTFS,18947,MTC,47DCt,Thyagaraya Nagar TO Korattur,bus,3,operational
GTFS_ROUTE_23789,CHENNAI_COMMUNITY_GTFS,23789,MTC,57F CT21,Padiyanallur Depot TO Island ground Terminus,bus,3,operational
GTFS_ROUTE_18942,CHENNAI_COMMUNITY_GTFS,18942,MTC,147C,Thiyagarayanagar Terminus TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_23791,CHENNAI_COMMUNITY_GTFS,23791,MTC,51B R6,Pudupakkam Law College TO Medavakkam Junction,bus,3,operational
GTFS_ROUTE_23795,CHENNAI_COMMUNITY_GTFS,23795,MTC,104C CT11,Ambattur Industrial Estate TO  Kilambakkam,bus,3,operational
GTFS_ROUTE_23796,CHENNAI_COMMUNITY_GTFS,23796,MTC,104C CT12,M.G.R.Koyambedu  TO  Ambattur Industrial,bus,3,operational
GTFS_ROUTE_13236,CHENNAI_COMMUNITY_GTFS,13236,MTC,S1,Pallavaram R.S TO Thirisulam Sakhi Nagar,bus,3,operational
GTFS_ROUTE_13241,CHENNAI_COMMUNITY_GTFS,13241,MTC,S1,Thirisulam Sakhi Nagar TO Pallavaram R.S,bus,3,operational
GTFS_ROUTE_17970,CHENNAI_COMMUNITY_GTFS,17970,MTC,63,Ambattur Industrial Estate TO Icf,bus,3,operational
GTFS_ROUTE_23797,CHENNAI_COMMUNITY_GTFS,23797,MTC,109 CT3,Central Depot TO  Island ground,bus,3,operational
GTFS_ROUTE_23794,CHENNAI_COMMUNITY_GTFS,23794,MTC,91V R1,Thiruvanmiyur TO  Guduvancheri,bus,3,operational
GTFS_ROUTE_23799,CHENNAI_COMMUNITY_GTFS,23799,MTC,11G CT2,MGR CHENNAI CENTRAL TO  K.K.Nagar,bus,3,operational
GTFS_ROUTE_18951,CHENNAI_COMMUNITY_GTFS,18951,MTC,A47,Thiruvanmiyur TO Avadi B.T,bus,3,operational
GTFS_ROUTE_13235,CHENNAI_COMMUNITY_GTFS,13235,MTC,S1,Chromepet-I TO Thirisulam Sakhi Nagar,bus,3,operational
GTFS_ROUTE_10489,CHENNAI_COMMUNITY_GTFS,10489,MTC,188A,Kundrathur B.T TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_17238,CHENNAI_COMMUNITY_GTFS,17238,MTC,63,Thiruverkadu TO Villivakkam,bus,3,operational
GTFS_ROUTE_23800,CHENNAI_COMMUNITY_GTFS,23800,MTC,153C CT1,Iyyappanthangal Bus Terminus TO  Poonamallee Bus Terminus,bus,3,operational
GTFS_ROUTE_17234,CHENNAI_COMMUNITY_GTFS,17234,MTC,63,Villivakkam TO Thiruverkadu,bus,3,operational
GTFS_ROUTE_13275,CHENNAI_COMMUNITY_GTFS,13275,MTC,S169,Moolakadai TO Thangal Tollgate,bus,3,operational
GTFS_ROUTE_13278,CHENNAI_COMMUNITY_GTFS,13278,MTC,S169,Thangal Tollgate TO Moolakadai,bus,3,operational
GTFS_ROUTE_15803,CHENNAI_COMMUNITY_GTFS,15803,MTC,170Tx,Kilambakkam B.S TO Kaviarasu Kannadasan Nagar,bus,3,operational
GTFS_ROUTE_23801,CHENNAI_COMMUNITY_GTFS,23801,MTC,18A CT14,Kilambakkam TO  Saidapet,bus,3,operational
GTFS_ROUTE_10492,CHENNAI_COMMUNITY_GTFS,10492,MTC,188A,Thyagaraya Nagar TO Kundrathur B.T,bus,3,operational
GTFS_ROUTE_13349,CHENNAI_COMMUNITY_GTFS,13349,MTC,S48,Avadi B.T TO Siranjivi Nagar,bus,3,operational
GTFS_ROUTE_13350,CHENNAI_COMMUNITY_GTFS,13350,MTC,S48,Siranjivi Nagar TO Avadi B.T,bus,3,operational
GTFS_ROUTE_18952,CHENNAI_COMMUNITY_GTFS,18952,MTC,47D CT,Thiruvanmiyur TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_3159,CHENNAI_COMMUNITY_GTFS,3159,MTC,66K,Kundrathur TO Kilambakkam,bus,3,operational
GTFS_ROUTE_3147,CHENNAI_COMMUNITY_GTFS,3147,MTC,D70Ct,Elango Nagar Officers Colony TO Velachery,bus,3,operational
GTFS_ROUTE_23802,CHENNAI_COMMUNITY_GTFS,23802,MTC,18A CT15,Saidapet  TO  Kilambakkam,bus,3,operational
GTFS_ROUTE_23803,CHENNAI_COMMUNITY_GTFS,23803,MTC,21P CT1,Island ground Terminus TO  Ngo Colony,bus,3,operational
GTFS_ROUTE_11965,CHENNAI_COMMUNITY_GTFS,11965,MTC,558A,Redhills TO Ponneri,bus,3,operational
GTFS_ROUTE_18953,CHENNAI_COMMUNITY_GTFS,18953,MTC,47D,Thiruvanmiyur TO Avadi B.T,bus,3,operational
GTFS_ROUTE_11960,CHENNAI_COMMUNITY_GTFS,11960,MTC,558A,Minjur TO Redhills,bus,3,operational
GTFS_ROUTE_23805,CHENNAI_COMMUNITY_GTFS,23805,MTC,72 R1,Thiyagarayanagar Terminus TO Thiruverkadu,bus,3,operational
GTFS_ROUTE_23806,CHENNAI_COMMUNITY_GTFS,23806,MTC,72 R,Thiruverkadu TO Thiyagarayanagar Terminus,bus,3,operational
GTFS_ROUTE_15927,CHENNAI_COMMUNITY_GTFS,15927,MTC,A45B,Alandur (Depot) TO Guindy Tvk Estate,bus,3,operational
GTFS_ROUTE_23807,CHENNAI_COMMUNITY_GTFS,23807,MTC,72 CT,Thiyagarayanagar Terminus TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_16365,CHENNAI_COMMUNITY_GTFS,16365,MTC,70ACt,Senthil Nagar TO Koyambedu Market,bus,3,operational
GTFS_ROUTE_12645,CHENNAI_COMMUNITY_GTFS,12645,MTC,70ACt,Ambattur I.E TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_12648,CHENNAI_COMMUNITY_GTFS,12648,MTC,70ACt,Avadi B.T TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_12650,CHENNAI_COMMUNITY_GTFS,12650,MTC,70ACt,Koyambedu Market TO Senthil Nagar,bus,3,operational
GTFS_ROUTE_12651,CHENNAI_COMMUNITY_GTFS,12651,MTC,70ACt,M.G.R.Koyambedu TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_12653,CHENNAI_COMMUNITY_GTFS,12653,MTC,70ACt,M.G.R.Koyambedu TO Avadi B.T,bus,3,operational
GTFS_ROUTE_12655,CHENNAI_COMMUNITY_GTFS,12655,MTC,70ACt,M.G.R.Koyambedu TO Senthil Nagar,bus,3,operational
GTFS_ROUTE_12657,CHENNAI_COMMUNITY_GTFS,12657,MTC,70ACt,Senthil Nagar TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_11312,CHENNAI_COMMUNITY_GTFS,11312,MTC,3Ct,Thyagaraya Nagar TO Tidel Park,bus,3,operational
GTFS_ROUTE_23808,CHENNAI_COMMUNITY_GTFS,23808,MTC,72 CT1,M.G.R.Koyambedu TO Thiyagaraya Nagar,bus,3,operational
GTFS_ROUTE_23809,CHENNAI_COMMUNITY_GTFS,23809,MTC,51A,Tambaram East TO Thiyagarayanagar Terminus,bus,3,operational
GTFS_ROUTE_20561,CHENNAI_COMMUNITY_GTFS,20561,MTC,221 CT2,M.G.R.Central TO Kelambakkam,bus,3,operational
GTFS_ROUTE_23810,CHENNAI_COMMUNITY_GTFS,23810,MTC,51A,Thyagaraya Nagar TO Tambaram East,bus,3,operational
GTFS_ROUTE_11954,CHENNAI_COMMUNITY_GTFS,11954,MTC,568B,Adyar Depot TO Thiruporur,bus,3,operational
GTFS_ROUTE_23811,CHENNAI_COMMUNITY_GTFS,23811,MTC,49A,Thyagaraya Nagar TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_23812,CHENNAI_COMMUNITY_GTFS,23812,MTC,49A,Poonamallee B.T TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_23813,CHENNAI_COMMUNITY_GTFS,23813,MTC,49A,Thyagaraya Nagar TO Iyyappanthangal,bus,3,operational
GTFS_ROUTE_12799,CHENNAI_COMMUNITY_GTFS,12799,MTC,77FCt,Vadathur TO Avadi B.T,bus,3,operational
GTFS_ROUTE_17241,CHENNAI_COMMUNITY_GTFS,17241,MTC,70,Avadi B.T TO Tambaram West,bus,3,operational
GTFS_ROUTE_23814,CHENNAI_COMMUNITY_GTFS,23814,MTC,49A,Iyyappanthangal TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_18958,CHENNAI_COMMUNITY_GTFS,18958,MTC,5E,Vadapalani TO Besant Nagar,bus,3,operational
GTFS_ROUTE_17233,CHENNAI_COMMUNITY_GTFS,17233,MTC,70,Tambaram West TO Vadapalani,bus,3,operational
GTFS_ROUTE_15813,CHENNAI_COMMUNITY_GTFS,15813,MTC,45ACt,Keelkattalai TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_12380,CHENNAI_COMMUNITY_GTFS,12380,MTC,593Ct,Redhills TO Chennang Karanai,bus,3,operational
GTFS_ROUTE_9771,CHENNAI_COMMUNITY_GTFS,9771,MTC,95XCt,Shozhanganallur TO Tambaram West,bus,3,operational
GTFS_ROUTE_23816,CHENNAI_COMMUNITY_GTFS,23816,MTC,597 R1,Thyagaraya Nagar TO Thiruvallur,bus,3,operational
GTFS_ROUTE_11943,CHENNAI_COMMUNITY_GTFS,11943,MTC,566B,Kovalam TO Pattur,bus,3,operational
GTFS_ROUTE_11949,CHENNAI_COMMUNITY_GTFS,11949,MTC,566B,Tambaram West TO Iyyappanthangal,bus,3,operational
GTFS_ROUTE_11951,CHENNAI_COMMUNITY_GTFS,11951,MTC,566B,Tambaram West TO Kovalam,bus,3,operational
GTFS_ROUTE_12993,CHENNAI_COMMUNITY_GTFS,12993,MTC,95XCt,Sholinganallur TO Nehru Nagar,bus,3,operational
GTFS_ROUTE_9774,CHENNAI_COMMUNITY_GTFS,9774,MTC,95XCt,Tambaram West TO Shozhanganallur,bus,3,operational
GTFS_ROUTE_20565,CHENNAI_COMMUNITY_GTFS,20565,MTC,221 RE1,M.G.R.Central TO Thiruporur,bus,3,operational
GTFS_ROUTE_12800,CHENNAI_COMMUNITY_GTFS,12800,MTC,77Ct,Venkatachalam Nagar TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_20566,CHENNAI_COMMUNITY_GTFS,20566,MTC,221 CT6,M.G.R.Koyambedu TO Kelambakkam Bus Terminal,bus,3,operational
GTFS_ROUTE_13325,CHENNAI_COMMUNITY_GTFS,13325,MTC,S27,Porur TO Guindy R.S,bus,3,operational
GTFS_ROUTE_12221,CHENNAI_COMMUNITY_GTFS,12221,MTC,57F,Karanodai TO M.K.B.Nagar,bus,3,operational
GTFS_ROUTE_23817,CHENNAI_COMMUNITY_GTFS,23817,MTC,597 R,Thiruvallur TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_12952,CHENNAI_COMMUNITY_GTFS,12952,MTC,B70Ct,Ambattur I.E TO Devik Eswari Nagar,bus,3,operational
GTFS_ROUTE_12954,CHENNAI_COMMUNITY_GTFS,12954,MTC,B70Ct,Devik Eswari Nagar TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_23818,CHENNAI_COMMUNITY_GTFS,23818,MTC,113,Guindy Tvk Estate TO Redhills,bus,3,operational
GTFS_ROUTE_12756,CHENNAI_COMMUNITY_GTFS,12756,MTC,76B,Ottiyampakkam TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_14952,CHENNAI_COMMUNITY_GTFS,14952,MTC,76B,M.G.R.Koyambedu TO Medavakkam Rd.Jn,bus,3,operational
GTFS_ROUTE_3283,CHENNAI_COMMUNITY_GTFS,3283,MTC,91V,Tambaram West Bus Stand TO Kilambakkam Bus Terminus,bus,3,operational
GTFS_ROUTE_7317,CHENNAI_COMMUNITY_GTFS,7317,MTC,70J,Ambattur Industrial Estate Depot TO J J Nagar West Terminus,bus,3,operational
GTFS_ROUTE_3290,CHENNAI_COMMUNITY_GTFS,3290,MTC,202,Avadi Bus Terminus TO Tambaram West Bus Stand,bus,3,operational
GTFS_ROUTE_18964,CHENNAI_COMMUNITY_GTFS,18964,MTC,51AX ct2,Kilambakkam Bus Terminus TO Thyagaraya Nagar Bus Depot,bus,3,operational
GTFS_ROUTE_15804,CHENNAI_COMMUNITY_GTFS,15804,MTC,170T,Kaviarasu Kannadasan Nagar TO Tambaram West,bus,3,operational
GTFS_ROUTE_16328,CHENNAI_COMMUNITY_GTFS,16328,MTC,SM1Ct,Velachery TO Keelkattalai,bus,3,operational
GTFS_ROUTE_23819,CHENNAI_COMMUNITY_GTFS,23819,MTC,CU2 CT2,MGR CHENNAI CENTRAL TO Mgr Central Railway Station,bus,3,operational
GTFS_ROUTE_16379,CHENNAI_COMMUNITY_GTFS,16379,MTC,SM1Ct,Keelkattalai TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_12885,CHENNAI_COMMUNITY_GTFS,12885,MTC,89TCt,Somangalam TO Kundrathur Depot,bus,3,operational
GTFS_ROUTE_18965,CHENNAI_COMMUNITY_GTFS,18965,MTC,51AX R1,Tambaram West TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_23820,CHENNAI_COMMUNITY_GTFS,23820,MTC,113,Redhills TO Guindy Tvk Estate,bus,3,operational
GTFS_ROUTE_3460,CHENNAI_COMMUNITY_GTFS,3460,MTC,515M,Mamallapuram TO Kilambakkam Bus Terminus,bus,3,operational
GTFS_ROUTE_18966,CHENNAI_COMMUNITY_GTFS,18966,MTC,51AX ct1,Thyagaraya Nagar Bus Depot TO Kilambakkam Bus Terminus,bus,3,operational
GTFS_ROUTE_12420,CHENNAI_COMMUNITY_GTFS,12420,MTC,597CEt,Avadi B.T TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_23821,CHENNAI_COMMUNITY_GTFS,23821,MTC,17D R1,Island ground TO  K.K.Nagar,bus,3,operational
GTFS_ROUTE_3177,CHENNAI_COMMUNITY_GTFS,3177,MTC,70G,Vadapalani Bus Stand TO Tambaram West Bus Stand,bus,3,operational
GTFS_ROUTE_13345,CHENNAI_COMMUNITY_GTFS,13345,MTC,S47,Avadi B.T TO Mittanamallee G.H.S.S,bus,3,operational
GTFS_ROUTE_18967,CHENNAI_COMMUNITY_GTFS,18967,MTC,51AX R,Thyagaraya Nagar TO Tambaram West,bus,3,operational
GTFS_ROUTE_13346,CHENNAI_COMMUNITY_GTFS,13346,MTC,S47,Mittanamallee G.H.S.S TO Avadi B.T,bus,3,operational
GTFS_ROUTE_15928,CHENNAI_COMMUNITY_GTFS,15928,MTC,D70,Alandur (Depot) TO Guindy Tvk Estate,bus,3,operational
GTFS_ROUTE_15067,CHENNAI_COMMUNITY_GTFS,15067,MTC,D70,N.G.O.Colony TO Velachery B.T,bus,3,operational
GTFS_ROUTE_3503,CHENNAI_COMMUNITY_GTFS,3503,MTC,95X,Thiruvanmiyur Bus Stand TO Tambaram East Bus Stop,bus,3,operational
GTFS_ROUTE_11899,CHENNAI_COMMUNITY_GTFS,11899,MTC,55DEt,Kandigai TO Tambaram West,bus,3,operational
GTFS_ROUTE_18972,CHENNAI_COMMUNITY_GTFS,18972,MTC,104F,Kilambakkam B.T TO Madhavaram B.T,bus,3,operational
GTFS_ROUTE_9021,CHENNAI_COMMUNITY_GTFS,9021,MTC,M51VC,Chithalapakkam Tnhb TO Saidapet,bus,3,operational
GTFS_ROUTE_18974,CHENNAI_COMMUNITY_GTFS,18974,MTC,51X,Kilambakkam B.T TO Velachery B.T,bus,3,operational
GTFS_ROUTE_23824,CHENNAI_COMMUNITY_GTFS,23824,MTC,170C R1,T.V.K.Nagar TO Guindy Tvk Estate,bus,3,operational
GTFS_ROUTE_3506,CHENNAI_COMMUNITY_GTFS,3506,MTC,95X,Tambaram East Bus Stop TO Kilambakkam Bus Terminus,bus,3,operational
GTFS_ROUTE_18975,CHENNAI_COMMUNITY_GTFS,18975,MTC,118Et,Tambaram West TO Kalivanthapattu,bus,3,operational
GTFS_ROUTE_11905,CHENNAI_COMMUNITY_GTFS,11905,MTC,55DEt,Tambaram West TO Kandigai,bus,3,operational
GTFS_ROUTE_23825,CHENNAI_COMMUNITY_GTFS,23825,MTC,11M R1,Royapuram terminus  TO Iyyappanthangal  B.S,bus,3,operational
GTFS_ROUTE_12435,CHENNAI_COMMUNITY_GTFS,12435,MTC,61R,Padiyanallur TO Redhills,bus,3,operational
GTFS_ROUTE_23826,CHENNAI_COMMUNITY_GTFS,23826,MTC,11M R,Iyyappanthangal  B.S TO  Royapuram terminus,bus,3,operational
GTFS_ROUTE_12413,CHENNAI_COMMUNITY_GTFS,12413,MTC,61E,Avadi B.T TO Kilkondaiyur,bus,3,operational
GTFS_ROUTE_3513,CHENNAI_COMMUNITY_GTFS,3513,MTC,95X,Tambaram East Bus Stop TO Thiruvanmiyur Bus Stand,bus,3,operational
GTFS_ROUTE_12028,CHENNAI_COMMUNITY_GTFS,12028,MTC,55B,Pazhanthandalam TO Tambaram West,bus,3,operational
GTFS_ROUTE_12436,CHENNAI_COMMUNITY_GTFS,12436,MTC,61R,Redhills TO Avadi B.T,bus,3,operational
GTFS_ROUTE_12040,CHENNAI_COMMUNITY_GTFS,12040,MTC,55B,Tambaram West TO Pazhanthandalam,bus,3,operational
GTFS_ROUTE_12422,CHENNAI_COMMUNITY_GTFS,12422,MTC,61E,Kilkondaiyur TO Avadi B.T,bus,3,operational
GTFS_ROUTE_12425,CHENNAI_COMMUNITY_GTFS,12425,MTC,61E,Kilkondaiyur TO Koyambedu Market,bus,3,operational
GTFS_ROUTE_12426,CHENNAI_COMMUNITY_GTFS,12426,MTC,61E,Koyambedu Market TO Kilkondaiyur,bus,3,operational
GTFS_ROUTE_12019,CHENNAI_COMMUNITY_GTFS,12019,MTC,55A,Nehru Nagar TO Pallavaram,bus,3,operational
GTFS_ROUTE_11984,CHENNAI_COMMUNITY_GTFS,11984,MTC,558C,Padiyanallur TO Redhills,bus,3,operational
GTFS_ROUTE_11988,CHENNAI_COMMUNITY_GTFS,11988,MTC,558C,Pudhucherymedu TO Redhills,bus,3,operational
GTFS_ROUTE_11989,CHENNAI_COMMUNITY_GTFS,11989,MTC,558C,Redhills TO Padiyanallur,bus,3,operational
GTFS_ROUTE_11991,CHENNAI_COMMUNITY_GTFS,11991,MTC,558C,Redhills TO Ponneri,bus,3,operational
GTFS_ROUTE_12022,CHENNAI_COMMUNITY_GTFS,12022,MTC,55A,Pallavaram TO Nehru Nagar,bus,3,operational
GTFS_ROUTE_12024,CHENNAI_COMMUNITY_GTFS,12024,MTC,55A,Pallavaram TO Pazhanthandalam,bus,3,operational
GTFS_ROUTE_20577,CHENNAI_COMMUNITY_GTFS,20577,MTC,57 CT2,Moolakadai TO Redhills,bus,3,operational
GTFS_ROUTE_23827,CHENNAI_COMMUNITY_GTFS,23827,MTC,101X CT7,Poonamallee Bus Terminus TO   Poonamallee Depot,bus,3,operational
GTFS_ROUTE_12839,CHENNAI_COMMUNITY_GTFS,12839,MTC,88L,Periya Colony TO Vadapalani,bus,3,operational
GTFS_ROUTE_12025,CHENNAI_COMMUNITY_GTFS,12025,MTC,55A,Pallavaram TO Poonthandalam,bus,3,operational
GTFS_ROUTE_12026,CHENNAI_COMMUNITY_GTFS,12026,MTC,55A,Pazhanthandalam TO Pallavaram,bus,3,operational
GTFS_ROUTE_12027,CHENNAI_COMMUNITY_GTFS,12027,MTC,55A,Poonthandalam TO Pallavaram,bus,3,operational
GTFS_ROUTE_12411,CHENNAI_COMMUNITY_GTFS,12411,MTC,61C,Ellaiamman Nagar TO Avadi B.T,bus,3,operational
GTFS_ROUTE_18978,CHENNAI_COMMUNITY_GTFS,18978,MTC,118N,Tambaram West TO Neelamangalam,bus,3,operational
GTFS_ROUTE_12407,CHENNAI_COMMUNITY_GTFS,12407,MTC,61C,Avadi B.T TO Ellaiamman Nagar,bus,3,operational
